feedback,batch,experiment_id,focal_agent,model,seed,episode_days,scenario,baseline_stratum,baseline_policy_hash,adapted_policy_hash,opponent_policy_hashes,baseline_survival_days,adapted_survival_days,survival_gain,baseline_dead,adapted_dead,mortality_change,death_to_survival,survival_to_death,baseline_final_hp,adapted_final_hp,baseline_final_budget,adapted_final_budget,baseline_total_bid,adapted_total_bid,baseline_value,adapted_value,value_gain,improved,tied,degraded
OPF,OPF,exp_096,Alex,gemini-3.5-flash,42,20,medium,died_before_day_10,da1713f5fa2f7952,a8fd30b7c47c5bcb,"{""Bob"": ""0d504a13c5469972"", ""Cindy"": ""7e86f521ca1bfd16"", ""David"": ""ff47b62e71b3af1e"", ""Eric"": ""b03b77a47395479a""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,146.45120000000003,186.2,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_096,Alex,gemini-3.5-flash,98,20,medium,died_before_day_10,da1713f5fa2f7952,a8fd30b7c47c5bcb,"{""Bob"": ""0d504a13c5469972"", ""Cindy"": ""7e86f521ca1bfd16"", ""David"": ""ff47b62e71b3af1e"", ""Eric"": ""b03b77a47395479a""}",3.0,13.0,10.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,166.96774,1492.0510656625,3.0,13.0,10.0,1,0,0
OPF,OPF,exp_096,Alex,gemini-3.5-flash,197,20,medium,completed_20_days,da1713f5fa2f7952,a8fd30b7c47c5bcb,"{""Bob"": ""0d504a13c5469972"", ""Cindy"": ""7e86f521ca1bfd16"", ""David"": ""ff47b62e71b3af1e"", ""Eric"": ""b03b77a47395479a""}",20.0,20.0,0.0,0,0,0,0,0,3.0,3.0,129.42623098255723,203.68296814492186,1674.2653108442687,2092.233384132734,20.00934398352011,20.010606853199743,0.0012628696796319616,1,0,0
OPF,OPF,exp_096,Alex,gemini-3.5-flash,666,20,medium,died_before_day_10,da1713f5fa2f7952,a8fd30b7c47c5bcb,"{""Bob"": ""0d504a13c5469972"", ""Cindy"": ""7e86f521ca1bfd16"", ""David"": ""ff47b62e71b3af1e"", ""Eric"": ""b03b77a47395479a""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,166.33116560000002,182.1,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_097,Eric,gemini-3.5-flash,10,20,medium,completed_20_days,e81c58488a744edf,9663bd3a0629a863,"{""Alex"": ""15067e691f9e2f4b"", ""Bob"": ""94674196773efafe"", ""Cindy"": ""cfc26c7ffcd46577"", ""David"": ""65278b63f37cc880""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,242.04792561095275,476.7682836406151,3354.9605147418606,3156.2260783772736,20.02586775446948,20.0278636758813,0.001995921411818813,1,0,0
OPF,OPF,exp_097,Eric,gemini-3.5-flash,42,20,medium,completed_20_days,e81c58488a744edf,9663bd3a0629a863,"{""Alex"": ""15067e691f9e2f4b"", ""Bob"": ""94674196773efafe"", ""Cindy"": ""cfc26c7ffcd46577"", ""David"": ""65278b63f37cc880""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,321.52190533541204,626.6040245975573,3247.4348255704535,3369.4932607121073,20.026543553616797,20.026756836943857,0.00021328332706005426,1,0,0
OPF,OPF,exp_097,Eric,gemini-3.5-flash,98,20,medium,completed_20_days,e81c58488a744edf,9663bd3a0629a863,"{""Alex"": ""15067e691f9e2f4b"", ""Bob"": ""94674196773efafe"", ""Cindy"": ""cfc26c7ffcd46577"", ""David"": ""65278b63f37cc880""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,401.15778512612724,225.1391687092488,2921.380942307547,3553.4475385936116,20.02722072946536,20.02572397252304,-0.0014967569423198768,0,0,1
OPF,OPF,exp_097,Eric,gemini-3.5-flash,197,20,medium,completed_20_days,e81c58488a744edf,9663bd3a0629a863,"{""Alex"": ""15067e691f9e2f4b"", ""Bob"": ""94674196773efafe"", ""Cindy"": ""cfc26c7ffcd46577"", ""David"": ""65278b63f37cc880""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,324.8363009033907,652.0546705881328,3513.7441261563213,3454.167276487546,20.02657173725258,20.0269732540016,0.0004015167490187821,1,0,0
OPF,OPF,exp_097,Eric,gemini-3.5-flash,666,20,medium,completed_20_days,e81c58488a744edf,9663bd3a0629a863,"{""Alex"": ""15067e691f9e2f4b"", ""Bob"": ""94674196773efafe"", ""Cindy"": ""cfc26c7ffcd46577"", ""David"": ""65278b63f37cc880""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,513.2608998668646,724.3334939099793,2969.6518697075153,2851.5095635466882,20.025793034862815,20.027587869846172,0.0017948349833574184,1,0,0
OPF,OPF,exp_098,David,gemini-3.5-flash,10,20,medium,completed_20_days,8a1997720a794d7c,87be9776ba30a46c,"{""Alex"": ""652c2ed77b7f2ee1"", ""Bob"": ""715d1317754a567a"", ""Cindy"": ""54d189b158132777"", ""Eric"": ""e168606d0deacd45""}",20.0,20.0,0.0,0,0,0,0,0,8.0,7.0,80.0,163.887001953125,2550.1704986050004,2599.742478629687,20.020238095238096,20.019105461338587,-0.0011326338995090168,0,0,1
OPF,OPF,exp_098,David,gemini-3.5-flash,42,20,medium,died_before_day_10,8a1997720a794d7c,87be9776ba30a46c,"{""Alex"": ""652c2ed77b7f2ee1"", ""Bob"": ""715d1317754a567a"", ""Cindy"": ""54d189b158132777"", ""Eric"": ""e168606d0deacd45""}",7.0,20.0,13.0,1,0,-1,1,0,0.0,9.0,0.0,0.0,1058.938,2498.73327575,7.0,20.021428571428572,13.021428571428572,1,0,0
OPF,OPF,exp_098,David,gemini-3.5-flash,98,20,medium,completed_20_days,8a1997720a794d7c,87be9776ba30a46c,"{""Alex"": ""652c2ed77b7f2ee1"", ""Bob"": ""715d1317754a567a"", ""Cindy"": ""54d189b158132777"", ""Eric"": ""e168606d0deacd45""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,0.0,97.61218945312503,2283.982653271363,2131.8278140755474,20.021428571428572,20.025262086152576,0.0038335147240040612,1,0,0
OPF,OPF,exp_098,David,gemini-3.5-flash,197,20,medium,completed_20_days,8a1997720a794d7c,87be9776ba30a46c,"{""Alex"": ""652c2ed77b7f2ee1"", ""Bob"": ""715d1317754a567a"", ""Cindy"": ""54d189b158132777"", ""Eric"": ""e168606d0deacd45""}",20.0,6.0,-14.0,0,1,1,0,1,9.0,-2.0,80.0,0.0,2368.7908103,999.7,20.02261904761905,6.0,-14.022619047619049,0,0,1
OPF,OPF,exp_098,David,gemini-3.5-flash,666,20,medium,completed_20_days,8a1997720a794d7c,87be9776ba30a46c,"{""Alex"": ""652c2ed77b7f2ee1"", ""Bob"": ""715d1317754a567a"", ""Cindy"": ""54d189b158132777"", ""Eric"": ""e168606d0deacd45""}",20.0,20.0,0.0,0,0,0,0,0,6.0,6.0,16.0,26.447327212524442,2366.069136771363,2329.110232639756,20.01452380952381,20.014679275702566,0.00015546617875727975,1,0,0
OPF,OPF,exp_099,Eric,gemini-3.5-flash,10,20,medium,completed_20_days,366e2a7bcb385fe7,d3af84f18392f0f5,"{""Alex"": ""99f51b1bcf3ab0ee"", ""Bob"": ""53718673e0c52c7c"", ""Cindy"": ""3a2e111d051ecda6"", ""David"": ""a57db3753c4ff62b""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,242.1546296973089,4499.627710190123,3949.7860179108493,20.02261904761905,20.025868661817153,0.0032496141981042115,1,0,0
OPF,OPF,exp_099,Eric,gemini-3.5-flash,42,20,medium,completed_20_days,366e2a7bcb385fe7,d3af84f18392f0f5,"{""Alex"": ""99f51b1bcf3ab0ee"", ""Bob"": ""53718673e0c52c7c"", ""Cindy"": ""3a2e111d051ecda6"", ""David"": ""a57db3753c4ff62b""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,445.97784532968325,3845.38399691239,3285.3206002861957,20.02261904761905,20.027601852426272,0.004982804807223573,1,0,0
OPF,OPF,exp_099,Eric,gemini-3.5-flash,98,20,medium,completed_20_days,366e2a7bcb385fe7,d3af84f18392f0f5,"{""Alex"": ""99f51b1bcf3ab0ee"", ""Bob"": ""53718673e0c52c7c"", ""Cindy"": ""3a2e111d051ecda6"", ""David"": ""a57db3753c4ff62b""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,0.0,411.78247912758644,4381.603804490917,3739.663122681294,20.023809523809526,20.027311075502787,0.0035015516932617174,1,0,0
OPF,OPF,exp_099,Eric,gemini-3.5-flash,197,20,medium,completed_20_days,366e2a7bcb385fe7,d3af84f18392f0f5,"{""Alex"": ""99f51b1bcf3ab0ee"", ""Bob"": ""53718673e0c52c7c"", ""Cindy"": ""3a2e111d051ecda6"", ""David"": ""a57db3753c4ff62b""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,340.12531094121067,704.8397293003156,3775.8029400911387,2825.699802575276,20.024320793460383,20.02742210654167,0.0031013130812880263,1,0,0
OPF,OPF,exp_099,Eric,gemini-3.5-flash,666,20,medium,completed_20_days,366e2a7bcb385fe7,d3af84f18392f0f5,"{""Alex"": ""99f51b1bcf3ab0ee"", ""Bob"": ""53718673e0c52c7c"", ""Cindy"": ""3a2e111d051ecda6"", ""David"": ""a57db3753c4ff62b""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,79.18797084116261,267.1045758245114,4347.026224832923,3738.293172236767,20.024482890908512,20.026080821222997,0.0015979303144852963,1,0,0
OPF,OPF,exp_100,David,gemini-3.5-flash,10,20,medium,completed_20_days,4de38f91ce852fc1,1859592971c0ff84,"{""Alex"": ""c9c5af3bd7eea79e"", ""Bob"": ""19fe15118f660514"", ""Cindy"": ""9d55693f60d479f6"", ""Eric"": ""dbcb262adc364587""}",20.0,20.0,0.0,0,0,0,0,0,9.0,8.0,165.3188728752974,129.86081990446115,2261.862621572374,2563.4540471015935,20.023888673703503,20.020980071724768,-0.0029086019787349926,0,0,1
OPF,OPF,exp_100,David,gemini-3.5-flash,42,20,medium,completed_20_days,4de38f91ce852fc1,1859592971c0ff84,"{""Alex"": ""c9c5af3bd7eea79e"", ""Bob"": ""19fe15118f660514"", ""Cindy"": ""9d55693f60d479f6"", ""Eric"": ""dbcb262adc364587""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,48.00194957717092,93.93022526761744,1964.9494855239257,2190.768264507659,20.022142886154423,20.025207295018863,0.003064408864439372,1,0,0
OPF,OPF,exp_100,David,gemini-3.5-flash,98,20,medium,completed_20_days,4de38f91ce852fc1,1859592971c0ff84,"{""Alex"": ""c9c5af3bd7eea79e"", ""Bob"": ""19fe15118f660514"", ""Cindy"": ""9d55693f60d479f6"", ""Eric"": ""dbcb262adc364587""}",20.0,20.0,0.0,0,0,0,0,0,6.0,6.0,0.0,68.64355115106503,2066.9773761696124,2098.671953298388,20.014285714285716,20.015307195701652,0.0010214814159361651,1,0,0
OPF,OPF,exp_100,David,gemini-3.5-flash,197,20,medium,completed_20_days,4de38f91ce852fc1,1859592971c0ff84,"{""Alex"": ""c9c5af3bd7eea79e"", ""Bob"": ""19fe15118f660514"", ""Cindy"": ""9d55693f60d479f6"", ""Eric"": ""dbcb262adc364587""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,536.0854696199159,635.437778110456,1546.6062859595029,1353.0674461425276,20.03178698615506,20.033265443126645,0.0014784569715864393,1,0,0
OPF,OPF,exp_100,David,gemini-3.5-flash,666,20,medium,completed_20_days,4de38f91ce852fc1,1859592971c0ff84,"{""Alex"": ""c9c5af3bd7eea79e"", ""Bob"": ""19fe15118f660514"", ""Cindy"": ""9d55693f60d479f6"", ""Eric"": ""dbcb262adc364587""}",20.0,20.0,0.0,0,0,0,0,0,3.0,6.0,0.0,0.0,2515.5135049564733,2063.7220802221905,20.007142857142856,20.014285714285716,0.007142857142859782,1,0,0
OPF,OPF,exp_101,Cindy,gemini-3.5-flash,10,20,medium,completed_20_days,8882c02ae56cc440,d116113afeceb772,"{""Alex"": ""4361b13414be1c04"", ""Bob"": ""d78fd27b81df8bcf"", ""David"": ""2b2b99e6da028cbf"", ""Eric"": ""b750ac98499ebdfb""}",20.0,20.0,0.0,0,0,0,0,0,8.0,8.0,773.6731960554841,704.7179895845551,2926.8125913791537,3557.0095476704014,20.025187882508376,20.024640618964956,-0.0005472635434209394,0,0,1
OPF,OPF,exp_101,Cindy,gemini-3.5-flash,42,20,medium,completed_20_days,8882c02ae56cc440,d116113afeceb772,"{""Alex"": ""4361b13414be1c04"", ""Bob"": ""d78fd27b81df8bcf"", ""David"": ""2b2b99e6da028cbf"", ""Eric"": ""b750ac98499ebdfb""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,839.2567610328376,466.62354022349984,3066.7728949784632,3104.9752008165005,20.030470291754227,20.02751288523987,-0.002957406514358496,0,0,1
OPF,OPF,exp_101,Cindy,gemini-3.5-flash,98,20,medium,completed_20_days,8882c02ae56cc440,d116113afeceb772,"{""Alex"": ""4361b13414be1c04"", ""Bob"": ""d78fd27b81df8bcf"", ""David"": ""2b2b99e6da028cbf"", ""Eric"": ""b750ac98499ebdfb""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,639.5873503999999,487.586949074128,2826.6019103488256,3682.799891770448,20.028885613892065,20.025298309119638,-0.003587304772427302,0,0,1
OPF,OPF,exp_101,Cindy,gemini-3.5-flash,197,20,medium,completed_20_days,8882c02ae56cc440,d116113afeceb772,"{""Alex"": ""4361b13414be1c04"", ""Bob"": ""d78fd27b81df8bcf"", ""David"": ""2b2b99e6da028cbf"", ""Eric"": ""b750ac98499ebdfb""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,983.4479775733241,400.7838156323312,2851.732612587879,3396.139744730638,20.029233714107725,20.024609395362162,-0.004624318745563016,0,0,1
OPF,OPF,exp_101,Cindy,gemini-3.5-flash,666,20,medium,completed_20_days,8882c02ae56cc440,d116113afeceb772,"{""Alex"": ""4361b13414be1c04"", ""Bob"": ""d78fd27b81df8bcf"", ""David"": ""2b2b99e6da028cbf"", ""Eric"": ""b750ac98499ebdfb""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,813.7169815217928,615.6370734452955,2829.9028908512705,3522.7573167402397,20.02788664271049,20.02631457994798,-0.0015720627625128714,0,0,1
OPF,OPF,exp_102,Cindy,gemini-3.5-flash,10,20,medium,completed_20_days,147116e2ec3e2986,45c3cf184c925c44,"{""Alex"": ""fe8f496783cd8a70"", ""Bob"": ""548546fa18943cde"", ""David"": ""58824f44c0ec5627"", ""Eric"": ""d700629fec98d27f""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,624.0319922807689,402.132289361356,3191.853598692554,3427.989459460985,20.026381206287944,20.027001049915565,0.0006198436276214636,1,0,0
OPF,OPF,exp_102,Cindy,gemini-3.5-flash,42,20,medium,completed_20_days,147116e2ec3e2986,45c3cf184c925c44,"{""Alex"": ""fe8f496783cd8a70"", ""Bob"": ""548546fa18943cde"", ""David"": ""58824f44c0ec5627"", ""Eric"": ""d700629fec98d27f""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,447.27902208,350.7224827108276,3235.922820807335,3540.577394986556,20.027359357318094,20.02659303557707,-0.0007663217410254219,0,0,1
OPF,OPF,exp_102,Cindy,gemini-3.5-flash,98,20,medium,completed_20_days,147116e2ec3e2986,45c3cf184c925c44,"{""Alex"": ""fe8f496783cd8a70"", ""Bob"": ""548546fa18943cde"", ""David"": ""58824f44c0ec5627"", ""Eric"": ""d700629fec98d27f""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,442.0083455999999,504.2756608473636,3398.807795509688,3452.609521845055,20.02731752655238,20.025430759213073,-0.0018867673393074824,0,0,1
OPF,OPF,exp_102,Cindy,gemini-3.5-flash,197,20,medium,completed_20_days,147116e2ec3e2986,45c3cf184c925c44,"{""Alex"": ""fe8f496783cd8a70"", ""Bob"": ""548546fa18943cde"", ""David"": ""58824f44c0ec5627"", ""Eric"": ""d700629fec98d27f""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,442.7427455999999,449.7624163022416,3456.0106476523456,3121.5619720097584,20.02732335512381,20.02737906679605,5.5711672242608756e-05,1,0,0
OPF,OPF,exp_102,Cindy,gemini-3.5-flash,666,20,medium,completed_20_days,147116e2ec3e2986,45c3cf184c925c44,"{""Alex"": ""fe8f496783cd8a70"", ""Bob"": ""548546fa18943cde"", ""David"": ""58824f44c0ec5627"", ""Eric"": ""d700629fec98d27f""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,446.3430009970014,297.6958619764323,3436.08929168258,3564.619387670181,20.027351928579343,20.026172189380766,-0.0011797391985766126,0,0,1
OPF,OPF,exp_103,Eric,gemini-3.5-flash,10,20,medium,completed_20_days,722484ca22bb2cc3,4adc75fea3b14d0c,"{""Alex"": ""5eb8b4dd1c3a9671"", ""Bob"": ""e8011e14d9e9c69b"", ""Cindy"": ""fdbc8810753453d5"", ""David"": ""81f0be9e04bac546""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,0.0,3367.6,3062.0,20.02261904761905,20.023809523809526,0.0011904761904766303,1,0,0
OPF,OPF,exp_103,Eric,gemini-3.5-flash,42,20,medium,completed_20_days,722484ca22bb2cc3,4adc75fea3b14d0c,"{""Alex"": ""5eb8b4dd1c3a9671"", ""Bob"": ""e8011e14d9e9c69b"", ""Cindy"": ""fdbc8810753453d5"", ""David"": ""81f0be9e04bac546""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,65.5,3355.7017682277906,3170.5,20.02261904761905,20.02436649659864,0.0017474489795894499,1,0,0
OPF,OPF,exp_103,Eric,gemini-3.5-flash,98,20,medium,completed_20_days,722484ca22bb2cc3,4adc75fea3b14d0c,"{""Alex"": ""5eb8b4dd1c3a9671"", ""Bob"": ""e8011e14d9e9c69b"", ""Cindy"": ""fdbc8810753453d5"", ""David"": ""81f0be9e04bac546""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,0.0,3344.5277600464165,3062.0,20.02261904761905,20.023809523809526,0.0011904761904766303,1,0,0
OPF,OPF,exp_103,Eric,gemini-3.5-flash,197,20,medium,completed_20_days,722484ca22bb2cc3,4adc75fea3b14d0c,"{""Alex"": ""5eb8b4dd1c3a9671"", ""Bob"": ""e8011e14d9e9c69b"", ""Cindy"": ""fdbc8810753453d5"", ""David"": ""81f0be9e04bac546""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,140.0,0.0,3358.9168411778346,3062.0,20.02261904761905,20.023809523809526,0.0011904761904766303,1,0,0
OPF,OPF,exp_103,Eric,gemini-3.5-flash,666,20,medium,completed_20_days,722484ca22bb2cc3,4adc75fea3b14d0c,"{""Alex"": ""5eb8b4dd1c3a9671"", ""Bob"": ""e8011e14d9e9c69b"", ""Cindy"": ""fdbc8810753453d5"", ""David"": ""81f0be9e04bac546""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,0.0,0.0,3719.0188831775217,3062.0,20.023809523809526,20.023809523809526,0.0,0,1,0
OPF,OPF,exp_104,David,gemini-3.5-flash,10,20,medium,completed_20_days,6a16d4e5de9acba2,2797bcc5ca547102,"{""Alex"": ""4f59ad6186c0437f"", ""Bob"": ""c651b22b8186f164"", ""Cindy"": ""196d30adf4b16783"", ""Eric"": ""13a8644585e8dfec""}",20.0,20.0,0.0,0,0,0,0,0,8.0,8.0,80.0,80.0,2808.8182500000003,2822.8,20.020238095238096,20.020238095238096,0.0,0,1,0
OPF,OPF,exp_104,David,gemini-3.5-flash,42,20,medium,completed_20_days,6a16d4e5de9acba2,2797bcc5ca547102,"{""Alex"": ""4f59ad6186c0437f"", ""Bob"": ""c651b22b8186f164"", ""Cindy"": ""196d30adf4b16783"", ""Eric"": ""13a8644585e8dfec""}",20.0,20.0,0.0,0,0,0,0,0,6.0,7.0,0.0,80.0,3146.921687807093,2996.06228,20.014285714285716,20.017857142857142,0.0035714285714263383,1,0,0
OPF,OPF,exp_104,David,gemini-3.5-flash,98,20,medium,completed_20_days,6a16d4e5de9acba2,2797bcc5ca547102,"{""Alex"": ""4f59ad6186c0437f"", ""Bob"": ""c651b22b8186f164"", ""Cindy"": ""196d30adf4b16783"", ""Eric"": ""13a8644585e8dfec""}",20.0,20.0,0.0,0,0,0,0,0,5.0,7.0,80.0,160.0,2877.55689375,2616.48319957168,20.01309523809524,20.01904761904762,0.005952380952379599,1,0,0
OPF,OPF,exp_104,David,gemini-3.5-flash,197,20,medium,completed_20_days,6a16d4e5de9acba2,2797bcc5ca547102,"{""Alex"": ""4f59ad6186c0437f"", ""Bob"": ""c651b22b8186f164"", ""Cindy"": ""196d30adf4b16783"", ""Eric"": ""13a8644585e8dfec""}",20.0,20.0,0.0,0,0,0,0,0,8.0,8.0,0.0,36.0,2901.43725,2784.0,20.01904761904762,20.019583333333333,0.000535714285714306,1,0,0
OPF,OPF,exp_104,David,gemini-3.5-flash,666,20,medium,completed_20_days,6a16d4e5de9acba2,2797bcc5ca547102,"{""Alex"": ""4f59ad6186c0437f"", ""Bob"": ""c651b22b8186f164"", ""Cindy"": ""196d30adf4b16783"", ""Eric"": ""13a8644585e8dfec""}",20.0,20.0,0.0,0,0,0,0,0,7.0,7.0,108.71335032831999,100.71335032831999,2712.9655208695654,2694.0260150471318,20.018284424856077,20.01816537723703,-0.0001190476190480183,0,0,1
OPF,OPF,exp_105,Eric,gemini-3.5-flash,10,20,medium,completed_20_days,b5e500b7954bb5e6,83c95426b9d7f8e2,"{""Alex"": ""b59b6015adf050de"", ""Bob"": ""5c259f1ff5e23b93"", ""Cindy"": ""8653ac869c44d3fe"", ""David"": ""87b6e80d3a24eaca""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,167.92628926105914,85.55438526373308,3683.9484299632045,3543.9383712205886,20.025237468446097,20.024537027085575,-0.0007004413605216087,0,0,1
OPF,OPF,exp_105,Eric,gemini-3.5-flash,42,20,medium,completed_20_days,b5e500b7954bb5e6,83c95426b9d7f8e2,"{""Alex"": ""b59b6015adf050de"", ""Bob"": ""5c259f1ff5e23b93"", ""Cindy"": ""8653ac869c44d3fe"", ""David"": ""87b6e80d3a24eaca""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,427.85116899122966,343.33713694976484,3384.8048479601057,3158.14769903095,20.02506676164108,20.02672905728699,0.0016622956459073635,1,0,0
OPF,OPF,exp_105,Eric,gemini-3.5-flash,98,20,medium,completed_20_days,b5e500b7954bb5e6,83c95426b9d7f8e2,"{""Alex"": ""b59b6015adf050de"", ""Bob"": ""5c259f1ff5e23b93"", ""Cindy"": ""8653ac869c44d3fe"", ""David"": ""87b6e80d3a24eaca""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,550.2455273105634,243.99050450140442,2744.203436796197,3202.322447030064,20.02610752999414,20.025884272997462,-0.0002232569966764686,0,0,1
OPF,OPF,exp_105,Eric,gemini-3.5-flash,197,20,medium,completed_20_days,b5e500b7954bb5e6,83c95426b9d7f8e2,"{""Alex"": ""b59b6015adf050de"", ""Bob"": ""5c259f1ff5e23b93"", ""Cindy"": ""8653ac869c44d3fe"", ""David"": ""87b6e80d3a24eaca""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,620.535248953167,190.00051091716279,3004.1093759085898,3820.123100925076,20.026705231708785,20.02542517441256,-0.0012800572962241574,0,0,1
OPF,OPF,exp_105,Eric,gemini-3.5-flash,666,20,medium,completed_20_days,b5e500b7954bb5e6,83c95426b9d7f8e2,"{""Alex"": ""b59b6015adf050de"", ""Bob"": ""5c259f1ff5e23b93"", ""Cindy"": ""8653ac869c44d3fe"", ""David"": ""87b6e80d3a24eaca""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,113.46710373459723,169.54520994663903,3262.2255324000303,3280.609072507316,20.0247743801338,20.02525123477846,0.00047685464465985206,1,0,0
OPF,OPF,exp_106,David,gemini-3.5-flash,10,20,medium,completed_20_days,2b6d2b7dda6875f2,93ad3c31d12cf110,"{""Alex"": ""7379d1f3fa6c28c6"", ""Bob"": ""f39ff49b433d0da4"", ""Cindy"": ""c38c12dce2390766"", ""Eric"": ""6bbc42350e584614""}",20.0,20.0,0.0,0,0,0,0,0,10.0,5.0,23.99711730944007,13.157792265625005,2625.1006192372884,2709.7762803083883,20.024166623769485,20.012100562384905,-0.012066061384579996,0,0,1
OPF,OPF,exp_106,David,gemini-3.5-flash,42,20,medium,completed_20_days,2b6d2b7dda6875f2,93ad3c31d12cf110,"{""Alex"": ""7379d1f3fa6c28c6"", ""Bob"": ""f39ff49b433d0da4"", ""Cindy"": ""c38c12dce2390766"", ""Eric"": ""6bbc42350e584614""}",20.0,20.0,0.0,0,0,0,0,0,8.0,10.0,12.989923704422324,51.975930059062904,2678.869378358381,2399.1472522098,20.019240921483696,20.024582975149688,0.005342053665991386,1,0,0
OPF,OPF,exp_106,David,gemini-3.5-flash,98,20,medium,completed_20_days,2b6d2b7dda6875f2,93ad3c31d12cf110,"{""Alex"": ""7379d1f3fa6c28c6"", ""Bob"": ""f39ff49b433d0da4"", ""Cindy"": ""c38c12dce2390766"", ""Eric"": ""6bbc42350e584614""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,100.79487895793858,156.64060112439054,2064.832520787688,2511.3414989304656,20.022928495222587,20.023759532754827,0.0008310375322402308,1,0,0
OPF,OPF,exp_106,David,gemini-3.5-flash,197,20,medium,completed_20_days,2b6d2b7dda6875f2,93ad3c31d12cf110,"{""Alex"": ""7379d1f3fa6c28c6"", ""Bob"": ""f39ff49b433d0da4"", ""Cindy"": ""c38c12dce2390766"", ""Eric"": ""6bbc42350e584614""}",20.0,20.0,0.0,0,0,0,0,0,9.0,8.0,103.43802295563154,53.48718774007659,2144.0224112367523,2605.954073986692,20.022967827722553,20.01984355934137,-0.0031242683811818495,0,0,1
OPF,OPF,exp_106,David,gemini-3.5-flash,666,20,medium,completed_20_days,2b6d2b7dda6875f2,93ad3c31d12cf110,"{""Alex"": ""7379d1f3fa6c28c6"", ""Bob"": ""f39ff49b433d0da4"", ""Cindy"": ""c38c12dce2390766"", ""Eric"": ""6bbc42350e584614""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,103.83359447044408,139.90203701999542,2402.309918563767,2466.359712307302,20.02297371420343,20.023510446979465,0.0005367327760339435,1,0,0
OPF,OPF,exp_107,Cindy,gemini-3.5-flash,10,20,medium,completed_20_days,c1e2bd7c59df8c1d,2887694826f29096,"{""Alex"": ""ba38b647d5f9b512"", ""Bob"": ""d421fc4b1bef06f9"", ""David"": ""2d2f2f281e24110c"", ""Eric"": ""60e1dfc523e44b68""}",20.0,20.0,0.0,0,0,0,0,0,8.0,10.0,853.660038,188.3534,2498.839962,3762.1923911764707,20.025822698714286,20.025304392063493,-0.000518306650793221,0,0,1
OPF,OPF,exp_107,Cindy,gemini-3.5-flash,42,20,medium,completed_20_days,c1e2bd7c59df8c1d,2887694826f29096,"{""Alex"": ""ba38b647d5f9b512"", ""Bob"": ""d421fc4b1bef06f9"", ""David"": ""2d2f2f281e24110c"", ""Eric"": ""60e1dfc523e44b68""}",20.0,20.0,0.0,0,0,0,0,0,8.0,10.0,757.4290745454546,82.39730051199996,2595.0709254545454,3440.5863106879997,20.025058960909092,20.024463470638985,-0.0005954902701077458,0,0,1
